pH,Soil EC,Phosphorus,Potassium,Urea,T.S.P,M.O.P,Moisture,Temperature,Plant Type
7.380396092,0.39332324,38.37609109,143.6172562,48.00468855,35.55569532,36.23378558,69.43375158,72.93956908,Sunflowers
6.151632579,0.54570168,24.29993706,107.8275456,60.26890398,37.0021738,36.82415803,67.61652015,73.95758567,Sunflowers
6.330863277,0.548655881,20.2947666,123.4068744,54.863041,39.43376974,21.96814939,62.10618418,72.10878971,Sunflowers
6.852974773,0.242949748,20.26599873,126.4749083,70.93826764,32.17950794,23.99453769,60.1238814,70.65465074,Sunflowers
6.337513994,0.637522395,26.03735576,125.1554517,73.9102672,24.71416631,27.18376184,66.69789691,81.60889658,Sunflowers
7.350968456,0.537680395,21.17138867,182.7335937,71.28008092,26.35262612,36.95159646,62.82417521,75.09345275,Sunflowers
6.081220825,0.266875659,35.07777048,105.2211595,62.28569237,28.48191868,21.92257036,69.92439776,78.98875956,Sunflowers
7.479331907,0.37887002,38.98914549,151.8374782,76.29280661,33.87708129,27.32393336,66.09339781,73.04142798,Sunflowers
6.171723463,0.34407265,37.5909169,111.5862962,71.89306973,32.40057011,21.05245145,64.94064079,73.05971636,Sunflowers
6.609336616,0.525182714,37.76082186,170.2684738,79.48342341,23.66267477,33.89041447,68.78799046,83.52350854,Sunflowers
7.000288744,0.444593753,36.39004119,168.7299661,50.77951536,21.74385878,31.3422735,67.2583288,83.42166144,Sunflowers
6.328446593,0.221395685,29.67942369,151.9793871,71.99465018,27.71071335,22.14691942,67.80330563,84.67953403,Sunflowers
6.110746948,0.629651243,30.66540892,161.9145158,60.39173725,26.22349736,28.77957374,67.40111004,76.26035817,Sunflowers
6.301183778,0.727114032,22.69539868,183.2771738,76.74732802,27.20124357,27.53902114,66.50220614,79.40653093,Sunflowers
6.12589824,0.644357965,37.62453732,110.1795665,71.35758517,32.87604483,20.29123741,67.79174427,71.23990876,Sunflowers
7.254525439,0.75427179,25.01085067,172.2059956,66.39044633,27.04121655,21.02514573,69.44499685,81.12640048,Sunflowers
6.493978276,0.585943775,27.26797157,109.0350383,56.44237805,28.13266629,34.48292582,66.65566001,79.74421088,Sunflowers
6.302346847,0.289651584,27.38378102,143.2512044,72.0522744,25.66279875,25.35913971,67.69485534,71.31890656,Sunflowers
6.659980166,0.731653803,33.34549486,154.0955178,57.40376795,20.63697545,36.23325451,64.60048292,82.35471406,Sunflowers
6.385462974,0.408498898,22.31502858,155.6782353,61.22567721,33.29066464,32.18222825,61.27999885,74.17771152,Sunflowers
6.205221786,0.558966399,20.91816766,157.0701686,61.43960413,30.18816999,35.36075138,65.13469869,75.44776288,Sunflowers
6.526859866,0.547949972,22.30934948,159.2519953,49.14322017,28.02704925,24.83448389,63.31751173,82.75447567,Sunflowers
6.734951873,0.356823156,32.96675816,152.9584459,76.33629939,33.69943637,28.71841709,66.87270242,72.79166333,Sunflowers
6.41797896,0.270156582,23.89429378,145.2014864,56.46638846,38.90454093,31.87035532,62.25468193,81.77742297,Sunflowers
7.431758935,0.3952372,35.95472043,169.6604353,60.09677277,33.08929934,20.36537741,64.0238871,71.06133546,Sunflowers
6.671284974,0.25603107,26.36324304,163.1512405,77.33294387,28.02676054,38.34852932,68.57648849,82.64212514,Sunflowers
7.487774892,0.46591501,27.77801146,143.3311004,68.35247582,26.32247363,27.51921275,63.80035784,72.25817442,Sunflowers
7.00270708,0.335534492,31.91069217,164.7800834,63.93375723,35.67825681,22.24514779,60.79610961,71.92850383,Sunflowers
7.408847071,0.346784971,25.3406877,171.7789918,79.17504356,36.698104,29.24134943,65.27570981,75.6731109,Sunflowers
6.857814412,0.691096065,21.35180868,112.4472909,55.08127249,34.55984331,37.04763966,65.20997589,84.38530027,Sunflowers
7.15748548,0.691352248,29.07446746,178.3209741,70.63426051,29.77421423,25.31965112,60.53454718,71.75859377,Sunflowers
6.734915546,0.23755682,23.72582945,151.7623521,42.69650144,35.74982909,29.19456427,60.08872656,77.69754878,Sunflowers
6.253136742,0.681860359,22.23973467,198.3795911,43.58388916,22.86557951,20.72443444,67.00733151,82.92509696,Sunflowers
6.344778913,0.630860311,33.40270815,108.7080326,40.52310772,31.64661089,29.37800426,60.7761426,83.11499504,Sunflowers
6.701087294,0.221512831,34.37940018,179.7573781,76.16836028,20.23567879,24.00955731,65.89599258,77.12392768,Sunflowers
6.446363576,0.385315273,36.81822179,197.6198866,57.38335744,20.32248737,31.8128344,67.93826753,73.79074619,Sunflowers
6.265763447,0.418687566,31.78348476,192.371089,78.29889705,24.36386851,35.7859775,65.44259045,82.75492342,Sunflowers
7.40150142,0.32550559,32.52257177,134.7436967,79.45086995,38.31542543,21.38481626,60.11665137,75.21066203,Sunflowers
7.459777346,0.309859747,20.88903113,148.7451067,48.90174381,38.53162091,30.96685342,69.27959493,71.65352191,Sunflowers
6.125184987,0.561870766,32.30128213,178.2769216,52.40085234,32.88367238,36.7694278,69.42488562,81.71251453,Sunflowers
6.067097616,0.365941876,33.16308535,175.3699127,69.91859329,33.34814516,33.52490292,66.92062935,78.76333026,Sunflowers
7.250845146,0.417339345,38.47676298,102.6374396,70.48871176,34.70891231,26.34009094,60.72362467,71.67247586,Sunflowers
7.465945021,0.408312786,30.71495345,173.8457995,55.54110177,34.29819113,34.80261653,63.3604353,71.20572094,Sunflowers
6.465141253,0.48452932,37.69599279,127.7430773,43.78263162,32.08474638,21.60930113,64.09890408,70.12714843,Sunflowers
6.574366768,0.785550434,31.41834919,129.8082636,71.01260728,20.17816105,30.98863341,61.2556485,74.91631677,Sunflowers
6.449769885,0.270256017,39.89331724,103.7116062,68.76361054,29.61917776,35.62355359,67.34193057,84.26148793,Sunflowers
6.22765112,0.341126129,26.65106862,108.0810457,62.47635156,39.43033762,25.49906884,65.92327095,73.39830602,Sunflowers
6.011864472,0.707301563,24.28663124,173.8354176,77.48687333,25.8102785,30.41109053,65.55539671,77.78561629,Sunflowers
6.24585236,0.451694554,22.32954353,167.6434365,57.34675077,33.47153875,33.41656225,67.7016924,71.29203593,Sunflowers
6.183058808,0.509392832,21.43155319,104.2858733,65.69087125,39.05091527,20.32971796,65.82679762,73.736347,Sunflowers
6.675733821,0.720803518,37.0309082,138.8028338,43.58586428,20.37089319,37.5310865,61.74421081,79.56125829,Sunflowers
6.786427523,0.354986054,24.25295657,164.5563431,79.97559494,31.48305645,31.79051011,62.21905939,84.01150522,Sunflowers
7.382738229,0.240334046,25.94613083,194.9448376,61.48267114,34.57083538,28.80902213,66.3698076,72.56647301,Sunflowers
7.081073371,0.743741673,37.5713537,187.6405053,50.23682096,24.08738048,25.39053456,60.56816686,72.78109867,Sunflowers
6.064537177,0.715844743,24.25089595,157.9736092,50.75122336,36.30264036,28.38879963,64.23479261,72.73585369,Sunflowers
6.370440172,0.372539891,23.34252452,179.022237,45.33870963,22.41446905,32.76706827,62.49130878,71.96302299,Sunflowers
6.111247519,0.503551819,38.49317082,162.4735982,73.53869262,25.42022913,23.28763612,68.25482834,72.19451416,Sunflowers
6.665627932,0.776613896,24.46654152,169.0979231,63.03042545,23.41045184,26.03246519,61.27407392,83.53856486,Sunflowers
6.373579584,0.413111046,32.37359724,176.8493258,61.75070322,21.20368528,38.97422256,69.90185752,82.21780182,Sunflowers
6.937484734,0.388039829,26.41986955,130.6294506,53.15520097,27.30851132,28.34270448,66.46661925,77.29449256,Sunflowers
6.046369692,0.731457894,33.93396533,141.1652136,67.43706612,23.84904273,22.15872514,67.67721852,80.45746397,Sunflowers
6.715202784,0.559221612,22.13012494,173.106081,59.77066428,21.35005241,28.05014302,64.78999825,80.70437906,Sunflowers
7.353393887,0.628902771,26.91353695,119.7148175,59.09527831,23.83515081,21.35361251,69.56444002,75.95029913,Sunflowers
7.213403044,0.632161106,23.32830129,100.4455645,75.23352259,31.89632367,39.13927897,67.6569922,79.13196596,Sunflowers
7.000713482,0.696220659,26.84734976,104.3393745,54.36965423,25.81841824,37.94552426,66.87742712,75.20590465,Sunflowers
6.932160054,0.4226688,37.58571668,159.9180933,54.22094677,24.89513306,30.31806588,68.16876523,83.02660931,Sunflowers
6.81952569,0.284482531,24.47206427,144.4418397,59.17086665,29.53161894,28.83787139,69.50466475,75.17235478,Sunflowers
6.255550839,0.237932355,37.09805629,142.6282789,48.86557887,39.95429043,28.14936511,68.92729231,78.65556658,Sunflowers
6.095421117,0.433632254,32.21675177,169.4004312,46.76791181,37.45311619,31.33197338,67.72753391,81.49374082,Sunflowers
6.682694796,0.468141431,33.54790578,112.9960779,63.68935216,22.11211627,27.54150631,63.18050683,81.18512222,Sunflowers
7.294658574,0.7417307,30.46169763,119.2025381,46.17398325,37.87007515,37.16352425,62.31853295,76.81498218,Sunflowers
6.469988347,0.494776065,34.80418219,125.2108646,66.23057487,25.80983967,30.76223171,63.30331812,72.62968931,Sunflowers
7.08982694,0.754503382,20.19276493,162.5016048,76.05107051,28.72567309,23.43296259,65.43804845,84.51124631,Sunflowers
6.286723493,0.59893917,25.04879295,144.3842711,79.66193005,39.91756274,27.1124236,62.04944201,77.25706963,Sunflowers
6.79017812,0.590628803,31.49302422,101.4816255,48.33353611,31.1212209,20.55104336,64.28164768,77.9897604,Sunflowers
6.964143287,0.763184825,20.97328203,118.3550015,42.13186913,31.04068579,39.30317868,61.16232265,82.82195536,Sunflowers
6.501254941,0.313242263,39.19426693,184.8965589,72.34663529,34.23469214,32.85170991,66.52441245,84.70868912,Sunflowers
6.377331654,0.63654467,27.79577311,179.9070885,68.24325264,38.0585362,23.18390468,64.95039522,78.13952283,Sunflowers
6.69890157,0.235007167,39.21033684,128.3933513,71.47748139,31.03627603,28.34377829,61.84957105,70.27148211,Sunflowers
6.361746198,0.468399,27.7168443,143.2669223,74.49112951,36.56247871,34.41602351,66.17922927,81.17938233,Sunflowers
7.073774879,0.301750375,27.78223467,101.1632061,48.27938465,21.63241828,33.5164134,68.65949995,79.49074441,Sunflowers
6.282850013,0.612342608,26.25846808,129.6877215,71.70670955,29.79268062,31.3296831,69.13602542,77.45319735,Sunflowers
6.919376561,0.470964439,25.31682627,125.89044,66.12252851,34.06172337,33.73113043,61.47221154,70.29140447,Sunflowers
6.947383524,0.41754205,23.32078564,167.120376,60.20368814,20.35150032,39.00278753,67.18672961,82.72255659,Sunflowers
6.320799318,0.304014849,25.23042448,198.0901156,73.90907685,38.0570365,21.63470484,63.27453323,71.88220051,Sunflowers
7.256349903,0.342247115,28.75179587,139.6589317,42.80965017,39.94303677,34.52156441,67.62914422,79.70616492,Sunflowers
7.033850654,0.36047693,29.60257395,138.4696033,79.81858093,38.89918517,38.4216433,61.8174627,77.71419891,Sunflowers
6.313325666,0.659200546,34.07043572,172.1248844,72.60987106,37.07785151,23.5012024,69.33388455,83.93390796,Sunflowers
6.299905573,0.511653918,32.31924568,113.3062598,70.9820826,29.31451275,39.05498906,66.69579237,83.45957652,Sunflowers
6.105786313,0.49953269,35.57527546,153.1859391,67.07664857,34.02023879,37.5641313,68.1337185,70.87596274,Sunflowers
6.647221664,0.792643093,20.27007654,130.5433444,45.31925541,36.22489804,27.18004033,63.82489244,71.56609827,Sunflowers
6.601559993,0.693359088,34.77462076,151.8765314,70.2497654,35.15777155,22.71253282,67.97431004,70.25156273,Sunflowers
6.305907287,0.653932518,33.85969504,190.2097215,59.94524716,36.32158399,32.62720107,65.16937699,79.01156472,Sunflowers
6.922987663,0.486105062,32.96573001,110.4759729,79.07632264,35.16773234,26.4114669,67.20337302,79.84987678,Sunflowers
7.393102535,0.788331758,30.21325651,191.4381025,67.27993906,37.48582531,37.37401675,63.42391381,84.40017447,Sunflowers
7.380781669,0.744633018,27.60268338,103.8634631,70.6240089,27.12684078,22.05668248,67.23507462,82.52226153,Sunflowers
6.334813753,0.221549915,39.81921641,112.8125979,43.19728531,25.91846297,39.75852879,61.86484872,72.94503669,Sunflowers
6.343604044,0.385462884,22.76013335,198.4211827,69.33271866,39.04592708,26.06209784,65.74051393,77.87344212,Sunflowers
6.771462601,0.209246444,29.77436177,127.8556131,48.77491807,32.40546029,21.63756734,67.58919156,70.71541004,Sunflowers
6.159468187,0.408998155,27.40940256,186.6464776,56.73611444,30.79005873,31.68249771,68.80744892,75.32410107,Sunflowers
7.21861309,0.662931119,28.87257549,159.3482824,56.49717284,27.84626804,24.34087095,65.425934,72.12824427,Sunflowers
7.212552313,0.274839965,32.75824781,132.9548824,41.80665229,38.97138622,25.47632439,60.86839501,80.89272163,Sunflowers
6.695460442,0.268806675,39.29606085,154.5239812,66.97567021,31.2854266,24.682387,62.0038368,82.97744877,Sunflowers
6.883911154,0.418481956,21.04410233,104.7756576,69.15973475,21.61603836,28.46467935,64.14321239,71.13276128,Sunflowers
7.310562219,0.263513156,39.09875784,147.7664642,58.89018528,21.70381228,22.21471522,61.34995027,81.78852293,Sunflowers
7.399474746,0.618810342,21.73144632,100.1509405,68.06103928,29.05921665,21.02220536,63.65401706,70.66814181,Sunflowers
7.390255818,0.334205375,29.38306671,167.8396129,66.16874184,29.00003308,30.67955169,65.31316798,78.19057385,Sunflowers
7.260927007,0.493650355,20.59138968,182.1125876,45.35601109,39.11643606,27.03641161,69.4108148,84.68689363,Sunflowers
7.322304738,0.370941579,24.47091759,135.2574774,66.1389877,26.6006025,32.90855986,68.86417892,81.02621912,Sunflowers
6.728160683,0.454801526,25.62306939,192.1865422,45.9224582,21.55880267,38.0384608,63.04889727,80.08439939,Sunflowers
6.736835114,0.442203958,27.77381156,188.9185958,43.36884803,27.85021771,38.19405619,61.26287714,78.08699893,Sunflowers
6.007620768,0.517575984,28.7930008,199.9559441,41.32676048,25.17863754,21.73622233,66.96689934,79.82148217,Sunflowers
7.014861829,0.385916536,25.21503522,169.7768014,74.23219892,30.12791176,37.49305635,68.01562224,84.14850248,Sunflowers
7.195227334,0.713602272,21.98606544,100.2316934,55.4753054,27.76545332,31.74982628,63.16569855,73.38273547,Sunflowers
7.418988347,0.358234342,23.24251771,126.9103541,51.79208393,25.76896952,21.56231105,66.6417981,73.36821756,Sunflowers
7.103754667,0.755588371,35.54950296,195.4950763,59.82805353,21.21228819,25.35096599,66.01008387,73.81232167,Sunflowers
7.447674575,0.552492063,36.40719612,172.9706517,47.16209436,30.08707347,36.73931824,66.50611247,83.08215252,Sunflowers
6.564835974,0.641323401,21.76145374,129.3338551,66.37468648,20.40119088,26.31531086,67.19231582,79.3258772,Sunflowers
6.09652124,0.703638099,37.69105535,158.7387358,73.37234585,38.81509036,22.93448057,66.58964907,72.33229679,Sunflowers
7.1431663,0.266834093,20.78070755,114.1321997,48.3801573,26.06182124,38.20857142,68.20923683,78.36927516,Sunflowers
6.445386956,0.539411915,31.01318734,179.4287656,64.45405539,31.58180141,34.6643564,61.54174413,82.14977088,Sunflowers
6.394473219,0.471005465,26.78138824,130.6923989,62.4617883,37.60533598,25.11695629,61.84649577,79.80102593,Sunflowers
7.339730278,0.795574041,22.75089063,112.6787673,65.18340099,26.56451911,23.05328845,61.88822289,75.07283598,Sunflowers
6.168835868,0.392440654,32.49274988,127.7606834,68.76982834,38.20149325,20.8800464,62.55973071,80.83751481,Sunflowers
6.41328234,0.463321983,38.99278487,109.1243539,76.27223876,31.63475258,21.48689326,68.68224929,73.01336355,Sunflowers
7.444687353,0.41027839,34.93865218,102.0799228,57.21446663,22.92075703,37.1908806,65.17008677,70.43265739,Sunflowers
7.43209149,0.230549794,37.00835537,133.3270036,57.01790566,20.95751689,23.85207293,68.59973883,70.32242307,Sunflowers
7.194487624,0.642639097,32.27254681,161.7468578,57.07666329,26.65985957,39.74221966,63.43719694,74.49625866,Sunflowers
7.425283615,0.603556266,38.64246215,114.6271253,74.77912392,36.75448642,38.29520823,61.71044372,76.60252381,Sunflowers
7.220408643,0.327284576,28.776832,176.7488374,42.98994165,33.45915614,28.13513328,69.0691624,77.73920557,Sunflowers
6.321630907,0.605410211,28.78794629,158.3105188,40.42734191,38.21997099,21.57315989,63.14755935,82.57122066,Sunflowers
6.814780638,0.407184156,38.3027329,141.0891853,52.61805532,21.03101481,32.3456543,64.14566888,72.33973231,Sunflowers
6.894430441,0.488521765,35.3364462,142.8630281,50.63497437,39.45454016,38.45335397,65.85956074,74.42297211,Sunflowers
6.909341995,0.238906199,26.65041883,158.5533387,73.95184088,33.55460367,21.66523348,63.92876722,82.35394515,Sunflowers
6.25128818,0.50502577,20.50701531,137.8216813,69.99800889,20.32908409,30.82861925,62.88966071,71.47678366,Sunflowers
7.182875228,0.461466427,29.44995698,141.7967199,51.13973758,36.675508,33.16866573,60.03186438,77.55178741,Sunflowers
7.100132167,0.63430306,22.82019254,176.6137906,56.8678015,38.45150051,38.3672676,61.57654484,79.84655943,Sunflowers
7.224567966,0.281141878,33.95132475,151.8062852,57.76222247,27.59562405,38.77375208,66.12050133,83.95591637,Sunflowers
6.907047619,0.517928139,31.49742661,128.5590717,79.4101231,35.87631048,32.43733941,60.12337034,72.46132765,Sunflowers
7.240998653,0.586821116,29.51720048,146.6245438,76.46018951,27.95455444,35.20882707,60.85374125,80.37489096,Sunflowers
6.591947493,0.289290895,22.78098944,130.6456005,60.63461993,28.75631134,29.99929417,66.26208737,73.32899723,Sunflowers
6.574770922,0.678933679,37.1406477,172.9224369,46.39236822,26.02081864,34.20724594,69.97210391,76.89573507,Sunflowers
6.338220466,0.530646971,25.48480449,178.5905041,54.93826631,22.53083798,29.96225717,65.93896024,73.36786962,Sunflowers
7.398544477,0.452327061,21.42810697,142.8027253,63.16320513,24.257658,33.54279601,66.96113037,71.67468474,Sunflowers
6.202485092,0.438550116,37.73050481,160.1207853,71.6833624,27.97049334,30.73360823,69.88726421,77.00583705,Sunflowers
6.559957383,0.647533936,37.15280729,179.3512378,58.28059724,27.56502023,33.68692599,62.05518617,82.46843173,Sunflowers
7.258592256,0.780180811,26.49296191,146.2437551,45.88012967,22.40800127,39.89264782,65.42656109,78.11755681,Sunflowers
6.427476236,0.624473833,26.57163022,182.4643365,47.06552085,28.46611292,34.46605388,65.49977779,70.55049552,Sunflowers
6.155542976,0.684691318,20.87569301,138.2593487,74.48127001,34.16439176,22.9604157,60.17681049,73.10277163,Sunflowers
6.506374321,0.28049752,36.3565095,150.1424924,64.6364017,31.36362794,39.6675916,64.04394133,80.35971094,Sunflowers
6.702347385,0.298876753,36.31113922,178.7531792,59.68526427,32.83180114,39.55225706,60.64539249,77.66595915,Sunflowers
6.964033968,0.338338141,31.28609126,195.0524169,47.17389131,33.55836766,25.43584877,60.08941806,72.69724038,Sunflowers
7.332729773,0.476605609,39.34854605,175.5509411,73.63700036,24.37521241,23.55205262,68.55053654,72.23617523,Sunflowers
6.669357098,0.680856961,30.83612278,182.7518631,66.93898137,27.05597249,25.55925313,60.42802213,81.55916147,Sunflowers
7.196196842,0.324238489,35.78459216,187.3595141,63.31794991,28.80399692,25.05188606,60.95431228,78.86196923,Sunflowers
6.050130595,0.570621659,21.59600913,113.502239,43.47252499,28.56482557,39.30119865,65.35972519,80.47112588,Sunflowers
7.348308104,0.392544357,22.13569845,190.2567207,45.31061203,21.74326706,38.40975473,64.07927293,83.90665335,Sunflowers
7.171934523,0.448374554,29.00030379,120.5930639,57.57082605,34.58369007,27.89141213,67.77925155,78.77823377,Sunflowers
6.060751461,0.299239126,28.57564784,195.7366638,59.58729524,29.99498919,25.89916991,63.78375816,73.1005644,Sunflowers
7.218726462,0.776828881,30.97673934,191.102723,42.13561845,26.40734896,38.51808331,60.70536062,83.41242875,Sunflowers
6.230073997,0.349366463,34.06275635,120.1136635,76.96709993,35.18665715,30.1385181,64.81106793,76.67229318,Sunflowers
6.044843378,0.510488616,30.0321551,168.1215007,41.6112007,36.29781074,20.00669164,67.50778773,74.24104627,Sunflowers
6.998789574,0.339290737,24.10241387,101.0414394,66.10569453,22.80953654,29.53078103,63.05429214,72.61751374,Sunflowers
6.224664058,0.35450208,38.79885738,191.6083255,58.78980897,39.35113961,37.64796282,67.26733544,70.06341214,Sunflowers
7.24015767,0.244115824,31.98413961,105.0481856,75.8381603,33.09596553,24.21069995,66.60023159,79.44828943,Sunflowers
6.125640738,0.645739491,39.44651999,187.767412,73.6522835,21.75702031,21.02499537,69.00417672,79.04118195,Sunflowers
7.260037461,0.31134319,34.0101734,109.9765428,42.12863013,24.61703478,26.12381608,66.88548838,79.92319451,Sunflowers
7.112741162,0.254322258,30.93540709,151.7648983,58.34388947,29.68751975,26.29476232,64.46515363,73.05363083,Sunflowers
7.342740369,0.245700028,26.79173019,164.5590922,57.87200622,27.88976101,38.20162025,65.17071174,71.64865283,Sunflowers
6.967515414,0.268055811,25.60883832,176.5378679,59.13477968,25.65638759,26.17052413,65.03838849,71.88908219,Sunflowers
6.924109976,0.567591495,39.00184468,128.0703404,40.29360883,23.79206298,20.38778327,64.95481355,73.23434762,Sunflowers
6.110368152,0.59516713,28.38979301,114.6119526,65.29944883,21.39241656,33.10684784,63.68385767,82.69214095,Sunflowers
7.17727195,0.712219864,28.53769965,177.0618977,76.49562267,26.30741233,39.55531248,62.01567567,79.77526925,Sunflowers
6.178880504,0.520110365,34.17525554,172.2720743,54.18390569,26.6880859,33.30413167,68.1463975,78.64168795,Sunflowers
6.698665805,0.589187112,20.80671884,125.3570039,47.52579567,24.45844327,33.52921721,60.44560082,80.87300816,Sunflowers
7.028231367,0.448256639,39.56479271,154.6837517,46.08850957,30.29955745,34.36545595,65.98121386,84.15110057,Sunflowers
6.691515762,0.256105796,22.25637311,150.4110791,79.84451676,27.53054757,37.14362157,60.18626538,75.99386304,Sunflowers
7.065134648,0.215467919,32.63529993,179.6789199,48.66118253,22.25304778,36.78594224,67.56135477,82.50787563,Sunflowers
6.406345474,0.314303752,26.75877682,122.8774728,51.49351455,30.24686501,32.63957891,69.1431215,84.64664945,Sunflowers
6.184107564,0.276649941,33.73613006,119.4799863,78.56144367,32.21080678,32.74876196,66.73918198,77.48546918,Sunflowers
7.44790489,0.358765873,22.08149047,110.5620528,71.76623439,29.55124888,35.88972817,63.03629722,73.51819017,Sunflowers
7.099464613,0.286415918,38.68526713,134.4581982,72.1648384,31.79559154,29.27910969,68.24496347,82.93295162,Sunflowers
6.176662663,0.320976932,20.96860716,161.114607,79.66681573,23.22496627,39.17358427,63.71164953,81.89324891,Sunflowers
6.533593289,0.571044479,26.21362177,179.6157384,77.75223677,25.72085771,28.42331863,63.98653324,75.10681039,Sunflowers
6.930441189,0.301276378,33.85930006,173.2528063,54.62560921,28.94641989,37.80812208,60.2728207,73.3724938,Sunflowers
6.673713156,0.34575071,20.17493624,189.2794568,77.68188436,28.41476931,31.73809387,69.7247538,73.9530963,Sunflowers
6.723922416,0.314462961,34.16819019,133.8244539,41.84651009,38.34151822,34.00513558,68.57189054,80.86933196,Sunflowers
7.361142407,0.295872784,21.77229839,157.6429046,42.57400373,37.03340363,31.31336115,66.71656594,74.76541311,Sunflowers
7.225875316,0.454782327,22.28342416,175.8717441,71.46596556,24.78021566,23.98888623,66.8980553,70.47221747,Sunflowers
6.103134547,0.512767997,25.47116507,131.9175469,56.80551094,34.978973,21.53506313,65.53055304,70.29835766,Sunflowers
6.964235254,0.558303652,31.13837479,112.2844952,71.27630339,21.51918533,20.60377785,65.49241545,83.12151564,Sunflowers
6.672334064,0.416678859,34.08313093,181.1473621,71.38694273,38.07285821,37.04569698,63.23387818,79.76024371,Sunflowers
7.424531093,0.365961347,35.91770065,117.527209,68.21722125,27.48882812,39.35582242,60.40389043,74.07760299,Sunflowers
7.245622755,0.412464819,37.58200844,137.1623803,42.84334737,39.2987839,37.76932967,64.64356238,77.98993422,Sunflowers
6.075980536,0.376513189,29.79702358,107.1749164,43.76440635,35.37350271,22.73061918,67.25755626,79.46105573,Sunflowers
6.779944054,0.444832954,22.48608275,159.8973056,43.48644753,27.59400805,38.97204696,69.25408235,79.17624546,Sunflowers
6.982076544,0.714693101,35.25371068,196.3708514,53.36306054,26.65121488,36.5782568,61.2910646,82.92735036,Sunflowers
6.553828183,0.42396293,29.28724779,172.3561409,44.24848268,36.40389927,37.60647141,67.53046656,81.72260628,Sunflowers
7.013418136,0.249054624,34.12706379,180.076299,44.10388434,23.74303614,28.86862338,65.82576429,74.5689045,Sunflowers
6.124626613,0.229372636,30.76979061,106.4678152,50.65638939,36.55680072,38.73087834,61.10206692,71.08343182,Sunflowers
6.566311336,0.712413569,26.53115952,191.4118463,61.867353,38.68193596,37.80223479,67.59569572,76.12054832,Sunflowers
6.597681332,0.580119673,37.35757565,102.683975,42.48857107,32.1493595,26.01756891,68.00063233,71.28192705,Sunflowers
6.524491237,0.423115602,27.37242633,119.166844,71.79595995,24.03516329,35.64012429,61.01281175,76.68390188,Sunflowers
7.195751331,0.403055343,26.51113557,197.4906101,42.81071773,38.17520567,22.11044535,62.61424169,81.88630927,Sunflowers
6.666111362,0.587128292,33.24440841,111.7795572,41.64551033,35.18815843,29.76434133,68.12407339,80.90832251,Sunflowers
7.211069322,0.40003706,28.96533157,147.8295397,57.2277487,26.48756027,25.11506641,69.73652466,82.60589234,Sunflowers
6.70465974,0.247592573,20.31788566,170.4900777,50.3335461,28.81112937,26.57220574,63.66433883,70.44543274,Sunflowers
6.296821498,0.580403653,26.52357931,166.2195989,59.39091316,36.68960659,33.07015989,64.92387546,77.36904485,Sunflowers
6.613624167,0.587524513,30.09749121,114.1094632,67.48303516,21.28850706,20.02133411,68.13230505,79.08211907,Sunflowers
7.052111943,0.610080809,28.47569942,118.99281,56.89558083,24.80385928,27.4214274,68.43912064,83.10826713,Sunflowers
7.195419086,0.619085954,31.52105107,137.375285,53.9488278,23.18349538,39.34082664,63.03160071,79.51238578,Sunflowers
6.351832965,0.375307174,26.23010206,143.6921641,42.66827433,24.35601428,30.69308056,67.9648339,75.2165605,Sunflowers
7.09003413,0.434620768,26.12986703,128.5834027,71.97743692,25.09019693,20.01806807,63.59170686,81.12482307,Sunflowers
6.626506402,0.539355244,30.06056122,188.3205608,46.33615908,22.35683047,38.40079058,62.38771443,82.29648874,Sunflowers
6.406486169,0.363353594,20.81179149,116.3050463,76.99720731,34.42041038,27.64613672,64.16796962,81.92871046,Sunflowers
7.309571589,0.538417013,24.57986355,183.6219285,69.86531992,26.61029451,25.35008411,63.11312641,72.98265232,Sunflowers
6.567019169,0.753938259,26.87985803,159.3692626,67.22123389,26.00906483,30.93006511,60.14021191,72.55822636,Sunflowers
7.396842692,0.342950897,38.22183975,180.4791505,51.80511486,27.87248613,21.07746695,67.92755846,74.55488856,Sunflowers
6.336098145,0.258622102,29.43678922,124.0985409,68.41257328,39.518651,25.89073634,62.95465329,77.41677281,Sunflowers
6.745571769,0.448604467,25.99748784,178.2871289,67.39921417,27.09210088,31.61325336,61.54624538,70.53975074,Sunflowers
6.191125636,0.504601839,28.80706288,108.9005757,44.70211071,20.59096198,24.64601544,65.96689953,84.10676123,Sunflowers
6.449558689,0.655847159,25.17383267,198.758465,70.72713223,24.78221779,36.56591008,64.89262408,70.44926994,Sunflowers
7.123297509,0.745621312,33.63811622,101.4988861,65.08771575,35.42127682,28.63321731,68.0860616,84.41702597,Sunflowers
6.440971593,0.270274344,33.36028619,182.3586452,60.42919485,38.66742687,29.87486425,63.36649935,76.58050797,Sunflowers
6.997741855,0.31564094,27.50770495,172.2747024,41.4248899,20.63196256,23.79337751,62.05564182,71.99837391,Sunflowers
7.284411828,0.30817692,28.79959764,154.5883811,55.13212885,35.74012299,39.96573623,69.41875193,71.93530066,Sunflowers
7.092652566,0.474649228,38.92055176,178.9650028,48.05192043,28.6271637,28.39097995,69.76457678,82.70479427,Sunflowers
7.129623665,0.521108436,20.17193431,163.4927943,79.76927838,39.35962632,35.11461131,69.15889759,82.17309091,Sunflowers
6.556579472,0.74165181,26.60786767,156.5670782,75.28454473,24.56604786,39.93610719,60.92888198,77.37220559,Sunflowers
